Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154871,AA Batteries (4-pack),2,3.84,02/13/19 21:19,"187 2nd St, Austin, TX 73301"
154872,AAA Batteries (4-pack),2,2.99,02/06/19 13:32,"125 Highland St, Los Angeles, CA 90001"
154873,USB-C Charging Cable,1,11.95,02/04/19 01:41,"566 Lincoln St, Austin, TX 73301"
154874,AAA Batteries (4-pack),2,2.99,02/23/19 16:40,"834 1st St, Los Angeles, CA 90001"
154875,AAA Batteries (4-pack),1,2.99,02/08/19 21:33,"551 Ridge St, Los Angeles, CA 90001"
154876,USB-C Charging Cable,1,11.95,02/20/19 14:21,"952 10th St, New York City, NY 10001"
154877,Lightning Charging Cable,1,14.95,02/09/19 10:42,"193 Elm St, New York City, NY 10001"
154878,AA Batteries (4-pack),1,3.84,02/24/19 17:28,"752 Washington St, San Francisco, CA 94016"
154879,Wired Headphones,1,11.99,02/10/19 14:53,"21 Dogwood St, Atlanta, GA 30301"
154880,USB-C Charging Cable,1,11.95,02/07/19 21:19,"595 Forest St, New York City, NY 10001"
154881,AA Batteries (4-pack),1,3.84,02/10/19 14:21,"870 1st St, Boston, MA 02215"
154882,Lightning Charging Cable,1,14.95,02/04/19 18:10,"847 Chestnut St, Los Angeles, CA 90001"
154883,USB-C Charging Cable,1,11.95,02/15/19 17:51,"789 Church St, Austin, TX 73301"
154884,Wired Headphones,1,11.99,02/23/19 17:06,"817 Church St, Los Angeles, CA 90001"
154885,Bose SoundSport Headphones,1,99.99,02/14/19 02:46,"668 2nd St, Los Angeles, CA 90001"
154886,Lightning Charging Cable,1,14.95,02/19/19 15:45,"535 Maple St, New York City, NY 10001"
154887,27in 4K Gaming Monitor,1,389.99,02/11/19 16:08,"320 Cherry St, San Francisco, CA 94016"
154888,AA Batteries (4-pack),1,3.84,02/07/19 13:58,"579 11th St, Atlanta, GA 30301"
154889,AA Batteries (4-pack),1,3.84,02/07/19 10:37,"396 Cherry St, Boston, MA 02215"
154890,27in FHD Monitor,1,149.99,02/18/19 18:59,"447 2nd St, New York City, NY 10001"
154891,Bose SoundSport Headphones,1,99.99,02/27/19 10:12,"672 6th St, New York City, NY 10001"
154892,iPhone,1,700.0,02/23/19 10:08,"625 Lake St, Portland, OR 97035"
154893,USB-C Charging Cable,1,11.95,02/07/19 12:43,"471 Cherry St, San Francisco, CA 94016"
154894,Flatscreen TV,1,300.0,02/06/19 10:41,"184 Pine St, Boston, MA 02215"
154894,AA Batteries (4-pack),1,3.84,02/06/19 10:41,"184 Pine St, Boston, MA 02215"
154895,Wired Headphones,1,11.99,02/16/19 15:32,"346 Willow St, Boston, MA 02215"
154896,Macbook Pro Laptop,1,1700.0,02/06/19 22:27,"994 9th St, Boston, MA 02215"
154897,AA Batteries (4-pack),1,3.84,02/08/19 05:28,"104 Cedar St, Dallas, TX 75001"
154898,AA Batteries (4-pack),2,3.84,02/13/19 19:50,"59 Dogwood St, New York City, NY 10001"
154899,Apple Airpods Headphones,1,150.0,02/13/19 21:38,"303 Cedar St, Austin, TX 73301"
154900,Bose SoundSport Headphones,1,99.99,02/14/19 22:44,"812 2nd St, San Francisco, CA 94016"
154901,Wired Headphones,1,11.99,02/19/19 17:10,"979 7th St, Los Angeles, CA 90001"
154902,27in 4K Gaming Monitor,1,389.99,02/26/19 08:43,"970 Jefferson St, Seattle, WA 98101"
154903,AAA Batteries (4-pack),2,2.99,02/08/19 21:19,"396 North St, Los Angeles, CA 90001"
154904,Bose SoundSport Headphones,1,99.99,02/12/19 10:44,"824 South St, Atlanta, GA 30301"
154905,AA Batteries (4-pack),1,3.84,02/28/19 16:07,"779 Main St, New York City, NY 10001"
154906,Flatscreen TV,1,300.0,02/18/19 14:26,"369 Lincoln St, New York City, NY 10001"
154907,34in Ultrawide Monitor,1,379.99,02/08/19 11:59,"472 12th St, Boston, MA 02215"
154908,AA Batteries (4-pack),1,3.84,02/21/19 07:26,"90 Elm St, San Francisco, CA 94016"
154909,Apple Airpods Headphones,1,150.0,02/06/19 09:13,"456 Jefferson St, Dallas, TX 75001"
154910,Lightning Charging Cable,1,14.95,02/08/19 09:24,"397 2nd St, Atlanta, GA 30301"
154911,Apple Airpods Headphones,1,150.0,02/08/19 18:38,"6 Madison St, San Francisco, CA 94016"
154912,Lightning Charging Cable,1,14.95,02/13/19 00:06,"895 River St, Dallas, TX 75001"
154913,20in Monitor,1,109.99,02/09/19 21:37,"487 1st St, Los Angeles, CA 90001"
154914,AAA Batteries (4-pack),1,2.99,02/18/19 17:16,"613 Dogwood St, Dallas, TX 75001"
154915,Google Phone,1,600.0,02/20/19 18:09,"12 Jackson St, Atlanta, GA 30301"
154916,AA Batteries (4-pack),1,3.84,02/21/19 12:21,"698 Jefferson St, New York City, NY 10001"
154917,Wired Headphones,1,11.99,02/15/19 13:14,"599 10th St, Seattle, WA 98101"
154918,Vareebadd Phone,1,400.0,02/04/19 11:01,"665 Jackson St, Dallas, TX 75001"
154919,34in Ultrawide Monitor,1,379.99,02/16/19 01:59,"643 Cherry St, San Francisco, CA 94016"
154919,AA Batteries (4-pack),2,3.84,02/16/19 01:59,"643 Cherry St, San Francisco, CA 94016"
154920,Lightning Charging Cable,1,14.95,02/18/19 18:38,"519 Lakeview St, New York City, NY 10001"
154921,Lightning Charging Cable,1,14.95,02/27/19 12:34,"282 Washington St, San Francisco, CA 94016"
154922,Apple Airpods Headphones,1,150.0,02/05/19 18:31,"238 8th St, Portland, ME 04101"
154923,Wired Headphones,1,11.99,02/19/19 23:44,"71 12th St, Austin, TX 73301"
154924,Flatscreen TV,1,300.0,02/09/19 14:57,"145 1st St, Los Angeles, CA 90001"
154925,Wired Headphones,1,11.99,02/07/19 14:42,"905 1st St, Los Angeles, CA 90001"
154926,USB-C Charging Cable,1,11.95,02/17/19 12:56,"931 Church St, New York City, NY 10001"
154927,iPhone,1,700.0,02/27/19 09:17,"796 10th St, San Francisco, CA 94016"
154928,Google Phone,1,600.0,02/17/19 13:15,"212 Washington St, Portland, OR 97035"
154928,USB-C Charging Cable,1,11.95,02/17/19 13:15,"212 Washington St, Portland, OR 97035"
154929,34in Ultrawide Monitor,1,379.99,02/07/19 12:15,"968 North St, San Francisco, CA 94016"
154930,AAA Batteries (4-pack),1,2.99,02/10/19 08:15,"399 South St, San Francisco, CA 94016"
154931,Wired Headphones,1,11.99,02/25/19 16:55,"26 Park St, Seattle, WA 98101"
154932,Google Phone,1,600.0,02/01/19 12:56,"472 Hickory St, San Francisco, CA 94016"
154933,Apple Airpods Headphones,1,150.0,02/28/19 08:58,"104 Adams St, Atlanta, GA 30301"
154934,Apple Airpods Headphones,1,150.0,02/16/19 12:31,"249 9th St, Los Angeles, CA 90001"
154935,Bose SoundSport Headphones,1,99.99,02/13/19 08:40,"917 Maple St, Dallas, TX 75001"
154936,Lightning Charging Cable,1,14.95,02/17/19 17:56,"292 Adams St, New York City, NY 10001"
154937,Apple Airpods Headphones,1,150.0,02/12/19 16:26,"12 14th St, Los Angeles, CA 90001"
154938,27in 4K Gaming Monitor,1,389.99,02/18/19 14:16,"208 Dogwood St, San Francisco, CA 94016"
154939,34in Ultrawide Monitor,1,379.99,02/10/19 14:54,"110 Johnson St, Austin, TX 73301"
154940,Wired Headphones,1,11.99,02/15/19 13:45,"694 Hill St, Los Angeles, CA 90001"
154941,AAA Batteries (4-pack),1,2.99,02/17/19 22:54,"792 Sunset St, Los Angeles, CA 90001"
154942,Lightning Charging Cable,1,14.95,02/19/19 10:07,"539 6th St, Los Angeles, CA 90001"
154943,Bose SoundSport Headphones,1,99.99,02/13/19 18:50,"243 Sunset St, Atlanta, GA 30301"
154944,AAA Batteries (4-pack),1,2.99,02/24/19 16:37,"138 14th St, Dallas, TX 75001"
154945,Macbook Pro Laptop,1,1700.0,02/21/19 19:31,"251 Jackson St, San Francisco, CA 94016"
154946,Wired Headphones,1,11.99,02/13/19 18:51,"707 River St, San Francisco, CA 94016"
154947,AAA Batteries (4-pack),1,2.99,02/01/19 11:30,"902 5th St, Austin, TX 73301"
154948,AA Batteries (4-pack),4,3.84,02/27/19 17:01,"761 Park St, San Francisco, CA 94016"
154949,AA Batteries (4-pack),1,3.84,02/07/19 16:26,"687 Lincoln St, Dallas, TX 75001"
154950,Macbook Pro Laptop,1,1700.0,02/22/19 03:11,"684 Sunset St, New York City, NY 10001"
154951,Apple Airpods Headphones,1,150.0,02/25/19 18:45,"218 River St, Los Angeles, CA 90001"
154951,Wired Headphones,1,11.99,02/25/19 18:45,"218 River St, Los Angeles, CA 90001"
154952,Google Phone,1,600.0,02/07/19 07:59,"366 Elm St, Boston, MA 02215"
154953,Bose SoundSport Headphones,1,99.99,02/03/19 12:54,"898 Center St, Boston, MA 02215"
154953,ThinkPad Laptop,1,999.99,02/03/19 12:54,"898 Center St, Boston, MA 02215"
154954,USB-C Charging Cable,1,11.95,02/19/19 11:57,"149 Adams St, New York City, NY 10001"
154955,Lightning Charging Cable,1,14.95,02/15/19 16:30,"790 4th St, New York City, NY 10001"
154956,USB-C Charging Cable,1,11.95,02/24/19 08:58,"145 Park St, Boston, MA 02215"
154956,AA Batteries (4-pack),1,3.84,02/24/19 08:58,"145 Park St, Boston, MA 02215"
154957,USB-C Charging Cable,1,11.95,02/02/19 22:06,"979 Park St, San Francisco, CA 94016"
154958,Wired Headphones,1,11.99,02/12/19 22:51,"252 River St, Portland, OR 97035"
154959,AAA Batteries (4-pack),1,2.99,02/28/19 20:28,"637 Washington St, Portland, ME 04101"
154960,27in FHD Monitor,1,149.99,02/28/19 09:58,"925 Adams St, Los Angeles, CA 90001"
154961,Bose SoundSport Headphones,1,99.99,02/27/19 18:06,"892 11th St, San Francisco, CA 94016"
154962,Wired Headphones,1,11.99,02/22/19 19:43,"63 Hill St, Boston, MA 02215"
154963,AAA Batteries (4-pack),1,2.99,02/03/19 18:29,"103 11th St, San Francisco, CA 94016"
154964,Lightning Charging Cable,3,14.95,02/28/19 19:54,"351 Johnson St, New York City, NY 10001"
154965,AAA Batteries (4-pack),4,2.99,02/01/19 22:10,"510 Lake St, San Francisco, CA 94016"
154966,27in 4K Gaming Monitor,1,389.99,02/03/19 20:56,"769 Lincoln St, Dallas, TX 75001"
154967,20in Monitor,1,109.99,02/10/19 13:13,"387 Hickory St, Seattle, WA 98101"
154968,USB-C Charging Cable,1,11.95,02/14/19 04:33,"277 Dogwood St, Atlanta, GA 30301"
154969,Apple Airpods Headphones,1,150.0,02/13/19 18:25,"720 Highland St, Austin, TX 73301"
154970,Bose SoundSport Headphones,1,99.99,02/10/19 15:58,"145 Sunset St, Austin, TX 73301"
154971,Wired Headphones,2,11.99,02/19/19 13:11,"928 4th St, Seattle, WA 98101"
154972,AA Batteries (4-pack),1,3.84,02/07/19 20:13,"687 North St, Boston, MA 02215"
154973,Lightning Charging Cable,1,14.95,02/03/19 18:08,"159 4th St, Los Angeles, CA 90001"
154974,AAA Batteries (4-pack),1,2.99,02/02/19 18:29,"728 Center St, Atlanta, GA 30301"
154974,AA Batteries (4-pack),2,3.84,02/02/19 18:29,"728 Center St, Atlanta, GA 30301"
154975,Apple Airpods Headphones,1,150.0,02/16/19 16:05,"123 Hickory St, San Francisco, CA 94016"
154976,34in Ultrawide Monitor,1,379.99,02/04/19 10:55,"914 14th St, San Francisco, CA 94016"
154977,USB-C Charging Cable,1,11.95,02/11/19 17:20,"194 Highland St, Atlanta, GA 30301"
154978,Wired Headphones,1,11.99,02/03/19 19:43,"901 1st St, New York City, NY 10001"
154979,Wired Headphones,1,11.99,02/02/19 17:02,"791 Forest St, San Francisco, CA 94016"
154980,AA Batteries (4-pack),1,3.84,02/20/19 13:57,"841 South St, San Francisco, CA 94016"
154981,Wired Headphones,1,11.99,02/08/19 19:00,"428 Maple St, Los Angeles, CA 90001"
154982,AAA Batteries (4-pack),1,2.99,02/18/19 21:13,"703 Center St, Atlanta, GA 30301"
154983,Lightning Charging Cable,1,14.95,02/16/19 13:10,"290 West St, Los Angeles, CA 90001"
154984,Flatscreen TV,1,300.0,02/25/19 20:20,"478 River St, Austin, TX 73301"
154985,27in 4K Gaming Monitor,1,389.99,02/28/19 14:51,"928 1st St, Austin, TX 73301"
154986,USB-C Charging Cable,1,11.95,02/28/19 19:01,"601 Chestnut St, Portland, OR 97035"
154987,Lightning Charging Cable,1,14.95,02/03/19 09:28,"168 1st St, New York City, NY 10001"
154988,Lightning Charging Cable,1,14.95,02/17/19 12:45,"350 Johnson St, Los Angeles, CA 90001"
154989,Apple Airpods Headphones,1,150.0,02/08/19 16:43,"411 Cherry St, San Francisco, CA 94016"
154990,Wired Headphones,1,11.99,02/03/19 19:03,"551 10th St, San Francisco, CA 94016"
154991,Apple Airpods Headphones,1,150.0,02/23/19 15:13,"674 4th St, Los Angeles, CA 90001"
154992,AAA Batteries (4-pack),1,2.99,02/02/19 17:21,"521 7th St, Dallas, TX 75001"
154993,Lightning Charging Cable,1,14.95,02/16/19 22:13,"919 Cherry St, Atlanta, GA 30301"
154994,AA Batteries (4-pack),1,3.84,02/12/19 09:15,"532 4th St, New York City, NY 10001"
154995,Lightning Charging Cable,1,14.95,02/13/19 12:53,"201 Park St, Atlanta, GA 30301"
154996,USB-C Charging Cable,1,11.95,02/13/19 07:37,"737 Jackson St, San Francisco, CA 94016"
154997,27in FHD Monitor,1,149.99,02/25/19 10:56,"774 Church St, Boston, MA 02215"
154998,Wired Headphones,1,11.99,02/15/19 21:07,"941 North St, Austin, TX 73301"
154999,USB-C Charging Cable,2,11.95,02/12/19 17:24,"132 Main St, Seattle, WA 98101"
155000,USB-C Charging Cable,1,11.95,02/08/19 21:48,"269 Center St, Los Angeles, CA 90001"
155001,Wired Headphones,1,11.99,02/22/19 09:30,"960 Elm St, New York City, NY 10001"
155002,AAA Batteries (4-pack),1,2.99,02/26/19 08:27,"196 10th St, San Francisco, CA 94016"
155003,AA Batteries (4-pack),1,3.84,02/07/19 10:13,"997 Ridge St, San Francisco, CA 94016"
155004,Apple Airpods Headphones,1,150.0,02/11/19 21:55,"805 Lakeview St, Dallas, TX 75001"
155005,Wired Headphones,1,11.99,02/04/19 13:42,"397 Madison St, Boston, MA 02215"
155006,AAA Batteries (4-pack),1,2.99,02/06/19 15:00,"115 Johnson St, San Francisco, CA 94016"
155007,Wired Headphones,1,11.99,02/06/19 12:40,"757 Wilson St, Boston, MA 02215"
155008,AA Batteries (4-pack),1,3.84,02/02/19 12:29,"970 Lincoln St, Austin, TX 73301"
155009,Macbook Pro Laptop,1,1700.0,02/04/19 18:45,"308 North St, Los Angeles, CA 90001"
155010,20in Monitor,2,109.99,02/13/19 19:50,"187 Cedar St, Los Angeles, CA 90001"
155011,AAA Batteries (4-pack),2,2.99,02/03/19 13:23,"146 South St, San Francisco, CA 94016"
155012,AAA Batteries (4-pack),1,2.99,02/28/19 10:51,"948 14th St, Atlanta, GA 30301"
155013,Wired Headphones,1,11.99,02/23/19 21:34,"897 Cherry St, San Francisco, CA 94016"
155014,Lightning Charging Cable,1,14.95,02/12/19 11:59,"737 Jefferson St, Atlanta, GA 30301"
155015,Lightning Charging Cable,1,14.95,02/16/19 02:26,"250 Cherry St, Boston, MA 02215"
155016,Wired Headphones,1,11.99,02/19/19 07:00,"608 Jackson St, Dallas, TX 75001"
155017,AAA Batteries (4-pack),1,2.99,02/05/19 09:02,"264 Spruce St, San Francisco, CA 94016"
155018,Lightning Charging Cable,2,14.95,02/10/19 15:00,"23 Meadow St, Los Angeles, CA 90001"
155019,ThinkPad Laptop,1,999.99,02/19/19 18:32,"786 Johnson St, San Francisco, CA 94016"
155020,ThinkPad Laptop,1,999.99,02/26/19 23:05,"581 Cedar St, Portland, OR 97035"
155021,Apple Airpods Headphones,1,150.0,02/16/19 16:11,"229 6th St, San Francisco, CA 94016"
155022,Lightning Charging Cable,1,14.95,02/07/19 09:47,"383 Johnson St, San Francisco, CA 94016"
155023,AAA Batteries (4-pack),1,2.99,02/17/19 11:51,"50 Washington St, Los Angeles, CA 90001"
155024,AAA Batteries (4-pack),1,2.99,02/05/19 19:20,"561 North St, Los Angeles, CA 90001"
155025,AAA Batteries (4-pack),2,2.99,02/04/19 08:32,"521 Lincoln St, Portland, OR 97035"
155026,Apple Airpods Headphones,1,150.0,02/03/19 09:24,"313 Johnson St, Seattle, WA 98101"
155027,USB-C Charging Cable,1,11.95,02/25/19 20:41,"392 Lincoln St, Los Angeles, CA 90001"
155028,Vareebadd Phone,1,400.0,02/18/19 21:57,"473 Pine St, San Francisco, CA 94016"
155029,Lightning Charging Cable,1,14.95,02/21/19 08:57,"238 2nd St, Portland, OR 97035"
155030,Apple Airpods Headphones,1,150.0,02/16/19 21:57,"823 Church St, Boston, MA 02215"
155031,AA Batteries (4-pack),1,3.84,02/14/19 11:12,"935 Lincoln St, Atlanta, GA 30301"
155032,Lightning Charging Cable,1,14.95,02/13/19 12:43,"974 Jefferson St, Los Angeles, CA 90001"
155033,27in 4K Gaming Monitor,1,389.99,02/16/19 22:08,"221 Maple St, Seattle, WA 98101"
155034,20in Monitor,1,109.99,02/18/19 16:56,"920 Spruce St, San Francisco, CA 94016"
155035,USB-C Charging Cable,1,11.95,02/21/19 17:47,"475 10th St, San Francisco, CA 94016"
155036,Lightning Charging Cable,1,14.95,02/23/19 18:32,"947 Spruce St, Dallas, TX 75001"
155037,Vareebadd Phone,1,400.0,02/22/19 21:31,"158 Maple St, Dallas, TX 75001"
155037,USB-C Charging Cable,1,11.95,02/22/19 21:31,"158 Maple St, Dallas, TX 75001"
155038,AA Batteries (4-pack),1,3.84,02/03/19 15:53,"163 Johnson St, Austin, TX 73301"
155039,34in Ultrawide Monitor,1,379.99,02/22/19 21:06,"50 11th St, Seattle, WA 98101"
155040,LG Washing Machine,1,600.0,02/18/19 15:09,"977 Chestnut St, Seattle, WA 98101"
155041,Macbook Pro Laptop,1,1700.0,02/01/19 09:22,"948 Cedar St, San Francisco, CA 94016"
155042,AA Batteries (4-pack),1,3.84,02/08/19 10:10,"712 Willow St, San Francisco, CA 94016"
155043,Bose SoundSport Headphones,1,99.99,02/03/19 15:03,"447 Jefferson St, Boston, MA 02215"
155044,Flatscreen TV,1,300.0,02/07/19 08:58,"695 Walnut St, San Francisco, CA 94016"
155045,Wired Headphones,1,11.99,02/07/19 10:53,"794 Cedar St, Dallas, TX 75001"
155046,Wired Headphones,1,11.99,02/19/19 07:44,"990 Hill St, Los Angeles, CA 90001"
155047,AAA Batteries (4-pack),1,2.99,02/19/19 20:35,"606 1st St, Boston, MA 02215"
155048,Bose SoundSport Headphones,1,99.99,02/12/19 10:58,"932 Center St, Los Angeles, CA 90001"
155049,AAA Batteries (4-pack),1,2.99,02/15/19 12:33,"276 12th St, San Francisco, CA 94016"
155050,AA Batteries (4-pack),1,3.84,02/23/19 13:42,"813 Lake St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
155051,Apple Airpods Headphones,1,150,02/18/19 11:51,"105 Sunset St, San Francisco, CA 94016"
155052,USB-C Charging Cable,1,11.95,02/04/19 11:00,"309 Sunset St, New York City, NY 10001"
155053,iPhone,1,700,02/14/19 22:24,"840 11th St, Atlanta, GA 30301"
155054,USB-C Charging Cable,1,11.95,02/04/19 11:13,"193 Walnut St, San Francisco, CA 94016"
155055,20in Monitor,1,109.99,02/17/19 07:17,"893 Walnut St, Portland, OR 97035"
155056,Wired Headphones,1,11.99,02/28/19 15:15,"42 Wilson St, Los Angeles, CA 90001"
155057,USB-C Charging Cable,1,11.95,02/23/19 18:55,"276 Pine St, Seattle, WA 98101"
155058,34in Ultrawide Monitor,1,379.99,02/07/19 12:05,"862 Elm St, San Francisco, CA 94016"
155059,Lightning Charging Cable,1,14.95,02/16/19 10:25,"198 Maple St, San Francisco, CA 94016"
155060,Wired Headphones,1,11.99,02/15/19 11:55,"112 Maple St, Boston, MA 02215"
155061,AA Batteries (4-pack),2,3.84,02/26/19 11:30,"355 Cedar St, Atlanta, GA 30301"
155062,AAA Batteries (4-pack),1,2.99,02/12/19 11:23,"670 14th St, Atlanta, GA 30301"
155063,Bose SoundSport Headphones,1,99.99,02/03/19 18:46,"647 Park St, San Francisco, CA 94016"
155064,Bose SoundSport Headphones,1,99.99,02/27/19 00:23,"866 West St, Los Angeles, CA 90001"
155065,Google Phone,1,600,02/20/19 09:56,"128 Cedar St, Los Angeles, CA 90001"
155065,USB-C Charging Cable,1,11.95,02/20/19 09:56,"128 Cedar St, Los Angeles, CA 90001"
155066,AA Batteries (4-pack),1,3.84,02/08/19 15:15,"219 Walnut St, San Francisco, CA 94016"
155067,AA Batteries (4-pack),1,3.84,02/23/19 08:42,"555 13th St, Atlanta, GA 30301"
155068,USB-C Charging Cable,1,11.95,02/18/19 14:15,"230 7th St, Atlanta, GA 30301"
155069,USB-C Charging Cable,1,11.95,02/03/19 14:46,"193 Spruce St, San Francisco, CA 94016"
155070,Apple Airpods Headphones,1,150,02/01/19 22:13,"587 Adams St, Los Angeles, CA 90001"
155071,Wired Headphones,1,11.99,02/05/19 18:35,"242 Spruce St, Los Angeles, CA 90001"
155072,Lightning Charging Cable,1,14.95,02/12/19 12:21,"680 9th St, Los Angeles, CA 90001"
155073,20in Monitor,1,109.99,02/11/19 13:24,"229 Hickory St, Atlanta, GA 30301"
155074,Lightning Charging Cable,1,14.95,02/14/19 05:47,"981 Dogwood St, Los Angeles, CA 90001"
155075,USB-C Charging Cable,1,11.95,02/15/19 12:09,"649 Walnut St, Los Angeles, CA 90001"
155076,USB-C Charging Cable,2,11.95,02/21/19 20:43,"549 River St, San Francisco, CA 94016"
155077,Google Phone,1,600,02/24/19 12:18,"697 North St, Austin, TX 73301"
155078,AA Batteries (4-pack),1,3.84,02/19/19 13:20,"835 Chestnut St, Dallas, TX 75001"
155079,AA Batteries (4-pack),1,3.84,02/25/19 12:30,"256 West St, Portland, ME 04101"
155080,AAA Batteries (4-pack),1,2.99,02/04/19 12:58,"200 Maple St, San Francisco, CA 94016"
155081,Apple Airpods Headphones,1,150,02/10/19 20:13,"494 Elm St, Dallas, TX 75001"
155082,Lightning Charging Cable,1,14.95,02/16/19 16:29,"970 Washington St, Los Angeles, CA 90001"
155083,USB-C Charging Cable,1,11.95,02/19/19 13:40,"157 Jackson St, New York City, NY 10001"
155084,Lightning Charging Cable,1,14.95,02/17/19 11:59,"441 6th St, San Francisco, CA 94016"
155085,AA Batteries (4-pack),1,3.84,02/08/19 18:43,"268 Highland St, Boston, MA 02215"
155086,USB-C Charging Cable,1,11.95,02/22/19 21:37,"811 Willow St, Los Angeles, CA 90001"
155087,ThinkPad Laptop,1,999.99,02/28/19 21:17,"411 Main St, Boston, MA 02215"
155088,Lightning Charging Cable,1,14.95,02/19/19 12:29,"119 14th St, Boston, MA 02215"
155089,Lightning Charging Cable,1,14.95,02/06/19 13:59,"544 13th St, San Francisco, CA 94016"
155090,Google Phone,1,600,02/10/19 15:17,"829 8th St, Boston, MA 02215"
155091,USB-C Charging Cable,1,11.95,02/23/19 08:35,"86 Hill St, Los Angeles, CA 90001"
155092,Wired Headphones,1,11.99,02/02/19 19:13,"19 Sunset St, Los Angeles, CA 90001"
155093,USB-C Charging Cable,2,11.95,02/12/19 18:07,"144 River St, New York City, NY 10001"
155094,USB-C Charging Cable,1,11.95,02/22/19 20:52,"151 Dogwood St, Dallas, TX 75001"
155095,Lightning Charging Cable,1,14.95,02/27/19 13:44,"929 Hickory St, San Francisco, CA 94016"
155096,Lightning Charging Cable,1,14.95,02/11/19 01:24,"760 Washington St, Austin, TX 73301"
155097,iPhone,1,700,02/25/19 18:17,"941 Lakeview St, San Francisco, CA 94016"
155098,Bose SoundSport Headphones,1,99.99,02/21/19 09:22,"359 Highland St, New York City, NY 10001"
155099,AA Batteries (4-pack),1,3.84,02/09/19 12:44,"46 Highland St, Dallas, TX 75001"
155100,AAA Batteries (4-pack),2,2.99,02/22/19 21:54,"374 4th St, Portland, OR 97035"
155101,AAA Batteries (4-pack),1,2.99,02/12/19 11:10,"688 River St, Boston, MA 02215"
155102,Apple Airpods Headphones,1,150,02/10/19 14:08,"295 Wilson St, San Francisco, CA 94016"
